set1_id	set1_orgname	set2_id	set2_orgname	similarity	id_match
60274548	National Laboratory for Veterinary Quality Control on Poultry Production (NLQP), Giza	60288497	National Laboratory for Veterinary Quality Control on Poultry Production, Giza	0.9534625892455924	False
60274070	Faculty of Pharmacy, Beni Suef	60218499	Faculty of Pharmacy, Beni Suef	1.0	False
60273297	Faculty of Science, Suez	60274485	Faculty of Science, Suez	1.0	False
60273763	Faculty of Mass Communication, 6th October	60275801	Faculty of Mass Communication, 6th October	1.0	False
60274385	Faculty of Dentistry, Alexandria	60273103	Faculty of Dentistry, Alexandria	1.0	False
60275946	Faculty of Pharmacy, Asyut	60273145	Faculty of Pharmacy, Asyut	1.0	False
60271373	Faculty of Medicine, Constantine	60271535	Faculty of Medicine of Constantine, Constantine	1.0	False
60276437	Faculty of Mass Communication, Cairo	60274995	Faculty of Mass Communication, Cairo	1.0	False
60276437	Faculty of Mass Communication, Cairo	60275850	Faculty of Mass Communication, Cairo	1.0	False
60273304	Faculty of Dentistry, Suez	60274479	Faculty of Dentistry, Suez	1.0	False
60273464	Faculty of Engineering, 6th October	60273591	Faculty of Engineering, 6th October	1.0	False
60273464	Faculty of Engineering, 6th October	60273778	Faculty of Engineering, 6th October	1.0	False
60273777	Faculty of Pharmacy, 6th October	60273761	Faculty of Pharmacy, 6th October	1.0	False
60273777	Faculty of Pharmacy, 6th October	60273392	Faculty of Pharmacy, 6th October	1.0	False
60274485	Faculty of Science, Suez	60273297	Faculty of Science, Suez	1.0	False
60274263	Faculty of Computer Science, Cairo	60273369	Faculty of Computer Science, Cairo	1.0	False
60273390	Faculty of Dentistry, 6th October	60273582	Faculty of Dentistry, 6th October	1.0	False
60273390	Faculty of Dentistry, 6th October	60273773	Faculty of Dentistry, 6th October	1.0	False
60274473	Faculty of Arts, Suez	60273581	Faculty of the Arts, Suez	1.0	False
60273709	Faculty of Pharmacy, Cairo	60004782	Faculty of Pharmacy, Cairo	1.0	False
60273709	Faculty of Pharmacy, Cairo	60216981	Faculty of Pharmacy, Cairo	1.0	False
60273709	Faculty of Pharmacy, Cairo	60274265	Faculty of Pharmacy, Cairo	1.0	False
60273709	Faculty of Pharmacy, Cairo	60273371	Faculty of Pharmacy, Cairo	1.0	False
60273709	Faculty of Pharmacy, Cairo	60273712	Faculty of Pharmacy, Cairo	1.0	False
60278283	Faculty of Engineering, Cairo	60002575	Faculty of Engineering, Cairo	1.0	False
60278283	Faculty of Engineering, Cairo	60216991	Faculty of Engineering, Cairo	1.0	False
60278283	Faculty of Engineering, Cairo	60273705	Faculty of Engineering, Cairo	1.0	False
60278283	Faculty of Engineering, Cairo	60274955	Faculty of Engineering, Cairo	1.0	False
60278283	Faculty of Engineering, Cairo	60274264	Faculty of Engineering, Cairo	1.0	False
60278283	Faculty of Engineering, Cairo	60273331	Faculty of Engineering, Cairo	1.0	False
60278283	Faculty of Engineering, Cairo	60273602	Faculty of Engineering, Cairo	1.0	False
60273758	Faculty of Languages and Translation, Cairo	60274978	Faculty of Languages ​​and Translation, Cairo	1.0	False
60276313	Faculty of Medicine, Beni Suef	60202203	Faculty of Medicine, Beni Suef	1.0	False
60273369	Faculty of Computer Science, Cairo	60274263	Faculty of Computer Science, Cairo	1.0	False
60275850	Faculty of Mass Communication, Cairo	60274995	Faculty of Mass Communication, Cairo	1.0	False
60275850	Faculty of Mass Communication, Cairo	60276437	Faculty of Mass Communication, Cairo	1.0	False
60276326	Faculty of Media and Mass Communication, El Shorouk	60273161	Faculty of Communication and Mass Media, El Shorouk	1.0	False
60274488	Faculty of Engineering, Suez	60273295	Faculty of Engineering, Suez	1.0	False
60273392	Faculty of Pharmacy, 6th October	60273761	Faculty of Pharmacy, 6th October	1.0	False
60273392	Faculty of Pharmacy, 6th October	60273777	Faculty of Pharmacy, 6th October	1.0	False
60274105	Faculty of Physical Therapy, 6th October	60278271	Faculty of Physical therapy, 6th October	1.0	False
60274105	Faculty of Physical Therapy, 6th October	60273393	Faculty of Physical Therapy, 6th October	1.0	False
60273712	Faculty of Pharmacy, Cairo	60004782	Faculty of Pharmacy, Cairo	1.0	False
60273712	Faculty of Pharmacy, Cairo	60216981	Faculty of Pharmacy, Cairo	1.0	False
60273712	Faculty of Pharmacy, Cairo	60274265	Faculty of Pharmacy, Cairo	1.0	False
60273712	Faculty of Pharmacy, Cairo	60273371	Faculty of Pharmacy, Cairo	1.0	False
60273712	Faculty of Pharmacy, Cairo	60273709	Faculty of Pharmacy, Cairo	1.0	False
60275801	Faculty of Mass Communication, 6th October	60273763	Faculty of Mass Communication, 6th October	1.0	False
60273393	Faculty of Physical Therapy, 6th October	60278271	Faculty of Physical therapy, 6th October	1.0	False
60273393	Faculty of Physical Therapy, 6th October	60274105	Faculty of Physical Therapy, 6th October	1.0	False
60273103	Faculty of Dentistry, Alexandria	60274385	Faculty of Dentistry, Alexandria	1.0	False
60274269	Faculty of Physical Therapy, Cairo	60273023	Faculty of Physical Therapy, Cairo	1.0	False
60274269	Faculty of Physical Therapy, Cairo	60273710	Faculty of Physical Therapy, Cairo	1.0	False
60273602	Faculty of Engineering, Cairo	60002575	Faculty of Engineering, Cairo	1.0	False
60273602	Faculty of Engineering, Cairo	60216991	Faculty of Engineering, Cairo	1.0	False
60273602	Faculty of Engineering, Cairo	60273705	Faculty of Engineering, Cairo	1.0	False
60273602	Faculty of Engineering, Cairo	60274955	Faculty of Engineering, Cairo	1.0	False
60273602	Faculty of Engineering, Cairo	60274264	Faculty of Engineering, Cairo	1.0	False
60273602	Faculty of Engineering, Cairo	60273331	Faculty of Engineering, Cairo	1.0	False
60273602	Faculty of Engineering, Cairo	60278283	Faculty of Engineering, Cairo	1.0	False
60273371	Faculty of Pharmacy, Cairo	60004782	Faculty of Pharmacy, Cairo	1.0	False
60273371	Faculty of Pharmacy, Cairo	60216981	Faculty of Pharmacy, Cairo	1.0	False
60273371	Faculty of Pharmacy, Cairo	60274265	Faculty of Pharmacy, Cairo	1.0	False
60273371	Faculty of Pharmacy, Cairo	60273712	Faculty of Pharmacy, Cairo	1.0	False
60273371	Faculty of Pharmacy, Cairo	60273709	Faculty of Pharmacy, Cairo	1.0	False
60274976	Faculty of Agriculture, Cairo	60217062	Faculty of Agriculture, Cairo	1.0	False
60273669	Faculty of Engineering, Mansoura	60231617	Faculty of Engineering, Mansoura	1.0	False
60273778	Faculty of Engineering, 6th October	60273591	Faculty of Engineering, 6th October	1.0	False
60273778	Faculty of Engineering, 6th October	60273464	Faculty of Engineering, 6th October	1.0	False
60273710	Faculty of Physical Therapy, Cairo	60273023	Faculty of Physical Therapy, Cairo	1.0	False
60273710	Faculty of Physical Therapy, Cairo	60274269	Faculty of Physical Therapy, Cairo	1.0	False
60274477	Faculty of Medicine, Suez	60273300	Faculty of Medicine, Suez	1.0	False
60273773	Faculty of Dentistry, 6th October	60273582	Faculty of Dentistry, 6th October	1.0	False
60273773	Faculty of Dentistry, 6th October	60273390	Faculty of Dentistry, 6th October	1.0	False
60273331	Faculty of Engineering, Cairo	60002575	Faculty of Engineering, Cairo	1.0	False
60273331	Faculty of Engineering, Cairo	60216991	Faculty of Engineering, Cairo	1.0	False
60273331	Faculty of Engineering, Cairo	60273705	Faculty of Engineering, Cairo	1.0	False
60273331	Faculty of Engineering, Cairo	60274955	Faculty of Engineering, Cairo	1.0	False
60273331	Faculty of Engineering, Cairo	60274264	Faculty of Engineering, Cairo	1.0	False
60273331	Faculty of Engineering, Cairo	60273602	Faculty of Engineering, Cairo	1.0	False
60273331	Faculty of Engineering, Cairo	60278283	Faculty of Engineering, Cairo	1.0	False
60274264	Faculty of Engineering, Cairo	60002575	Faculty of Engineering, Cairo	1.0	False
60274264	Faculty of Engineering, Cairo	60216991	Faculty of Engineering, Cairo	1.0	False
60274264	Faculty of Engineering, Cairo	60273705	Faculty of Engineering, Cairo	1.0	False
60274264	Faculty of Engineering, Cairo	60274955	Faculty of Engineering, Cairo	1.0	False
60274264	Faculty of Engineering, Cairo	60273331	Faculty of Engineering, Cairo	1.0	False
60274264	Faculty of Engineering, Cairo	60273602	Faculty of Engineering, Cairo	1.0	False
60274264	Faculty of Engineering, Cairo	60278283	Faculty of Engineering, Cairo	1.0	False
60273761	Faculty of Pharmacy, 6th October	60273392	Faculty of Pharmacy, 6th October	1.0	False
60273761	Faculty of Pharmacy, 6th October	60273777	Faculty of Pharmacy, 6th October	1.0	False
60274982	Faculty of Education, Cairo	60217037	Faculty of Education, Cairo	1.0	False
60271535	Faculty of Medicine of Constantine, Constantine	60271373	Faculty of Medicine, Constantine	1.0	False
60274995	Faculty of Mass Communication, Cairo	60275850	Faculty of Mass Communication, Cairo	1.0	False
60274995	Faculty of Mass Communication, Cairo	60276437	Faculty of Mass Communication, Cairo	1.0	False
60249933	Facoltà di Economia, Rome	60212168	Facoltà di Economia, Rome	1.0	False
60249933	Faculty of Economics, Rome	60212168	Faculty of Economics, Rome	1.0	False
60275914	Faculty of Languages and Translation, 6th October	60275800	Faculty of Languages and Translation, 6th October	1.0	False
60273666	Faculty of Pharmacy, Mansoura	60231631	Faculty of Pharmacy, Mansoura	1.0	False
60274478	Faculty of Physical Therapy, Suez	60273306	Faculty of Physical Therapy, Suez	1.0	False
60278271	Faculty of Physical therapy, 6th October	60273393	Faculty of Physical Therapy, 6th October	1.0	False
60278271	Faculty of Physical therapy, 6th October	60274105	Faculty of Physical Therapy, 6th October	1.0	False
60273121	Faculty of Engineering, Alexandria	60008708	Faculty of Engineering, Alexandria	1.0	False
60243207	Faculty of Dentistry, Cairo	60217011	Faculty of Dentistry, Cairo	1.0	False
60243207	Faculty of Dentistry, Cairo	60274950	Faculty of Dentistry, Cairo	1.0	False
60243207	Faculty of Dentistry, Cairo	60274267	Faculty of Dentistry, Cairo	1.0	False
60273023	Faculty of Physical Therapy, Cairo	60273710	Faculty of Physical Therapy, Cairo	1.0	False
60273023	Faculty of Physical Therapy, Cairo	60274269	Faculty of Physical Therapy, Cairo	1.0	False
60275800	Faculty of Languages and Translation, 6th October	60275914	Faculty of Languages and Translation, 6th October	1.0	False
60273567	Faculty of Medicine, Mansoura	60007226	Faculty of Medicine, Mansoura	1.0	False
60274955	Faculty of Engineering, Cairo	60002575	Faculty of Engineering, Cairo	1.0	False
60274955	Faculty of Engineering, Cairo	60216991	Faculty of Engineering, Cairo	1.0	False
60274955	Faculty of Engineering, Cairo	60273705	Faculty of Engineering, Cairo	1.0	False
60274955	Faculty of Engineering, Cairo	60274264	Faculty of Engineering, Cairo	1.0	False
60274955	Faculty of Engineering, Cairo	60273331	Faculty of Engineering, Cairo	1.0	False
60274955	Faculty of Engineering, Cairo	60273602	Faculty of Engineering, Cairo	1.0	False
60274955	Faculty of Engineering, Cairo	60278283	Faculty of Engineering, Cairo	1.0	False
60274270	Faculty of Medicine, Cairo	60015323	Faculty of Medicine, Cairo	1.0	False
60274270	Faculty of Medicine, Cairo	60024697	Faculty of Medicine, Cairo	1.0	False
60274270	Faculty of Medicine, Cairo	60020436	Faculty of Medicine, Cairo	1.0	False
60273145	Faculty of Pharmacy, Asyut	60275946	Faculty of Pharmacy, Asyut	1.0	False
60274978	Faculty of Languages ​​and Translation, Cairo	60273758	Faculty of Languages and Translation, Cairo	1.0	False
60274071	Faculty of Physical Therapy, Beni Suef	60218563	Faculty of Physical Therapy, Beni Suef	1.0	False
60273047	Faculty of Pharmacy, Alexandria	60016246	Faculty of Pharmacy, Alexandria	1.0	False
60273306	Faculty of Physical Therapy, Suez	60274478	Faculty of Physical Therapy, Suez	1.0	False
60274479	Faculty of Dentistry, Suez	60273304	Faculty of Dentistry, Suez	1.0	False
60273370	Faculty of Oral and Dental Medicine, Cairo	60274267	Faculty of Oral and Dental Medicine, Cairo	1.0	False
60275990	Faculty of Nursing, Cairo	60217117	Faculty of Nursing, Cairo	1.0	False
60275990	Faculty of Nursing, Cairo	60274268	Faculty of Nursing, Cairo	1.0	False
60274267	Faculty of Oral and Dental Medicine, Cairo	60273370	Faculty of Oral and Dental Medicine, Cairo	1.0	False
60274267	Faculty of Dentistry, Cairo	60217011	Faculty of Dentistry, Cairo	1.0	False
60274267	Faculty of Dentistry, Cairo	60274950	Faculty of Dentistry, Cairo	1.0	False
60274267	Faculty of Dentistry, Cairo	60243207	Faculty of Dentistry, Cairo	1.0	False
60273581	Faculty of the Arts, Suez	60274473	Faculty of Arts, Suez	1.0	False
60273295	Faculty of Engineering, Suez	60274488	Faculty of Engineering, Suez	1.0	False
60274066	Faculty of Engineering, Beni Suef	60218526	Faculty of Engineering, Beni Suef	1.0	False
60273591	Faculty of Engineering, 6th October	60273778	Faculty of Engineering, 6th October	1.0	False
60273591	Faculty of Engineering, 6th October	60273464	Faculty of Engineering, 6th October	1.0	False
60274265	Faculty of Pharmacy, Cairo	60004782	Faculty of Pharmacy, Cairo	1.0	False
60274265	Faculty of Pharmacy, Cairo	60216981	Faculty of Pharmacy, Cairo	1.0	False
60274265	Faculty of Pharmacy, Cairo	60273371	Faculty of Pharmacy, Cairo	1.0	False
60274265	Faculty of Pharmacy, Cairo	60273712	Faculty of Pharmacy, Cairo	1.0	False
60274265	Faculty of Pharmacy, Cairo	60273709	Faculty of Pharmacy, Cairo	1.0	False
60278293	Faculty of Arts, Mansoura	60231702	Faculty of Arts, Mansoura	1.0	False
60273300	Faculty of Medicine, Suez	60274477	Faculty of Medicine, Suez	1.0	False
60274951	Faculty of Science, Cairo	60216969	Faculty of Science, Cairo	1.0	False
60273161	Faculty of Communication and Mass Media, El Shorouk	60276326	Faculty of Media and Mass Communication, El Shorouk	1.0	False
60273705	Faculty of Engineering, Cairo	60002575	Faculty of Engineering, Cairo	1.0	False
60273705	Faculty of Engineering, Cairo	60216991	Faculty of Engineering, Cairo	1.0	False
60273705	Faculty of Engineering, Cairo	60274955	Faculty of Engineering, Cairo	1.0	False
60273705	Faculty of Engineering, Cairo	60274264	Faculty of Engineering, Cairo	1.0	False
60273705	Faculty of Engineering, Cairo	60273331	Faculty of Engineering, Cairo	1.0	False
60273705	Faculty of Engineering, Cairo	60273602	Faculty of Engineering, Cairo	1.0	False
60273705	Faculty of Engineering, Cairo	60278283	Faculty of Engineering, Cairo	1.0	False
60274950	Faculty of Dentistry, Cairo	60217011	Faculty of Dentistry, Cairo	1.0	False
60274950	Faculty of Dentistry, Cairo	60274267	Faculty of Dentistry, Cairo	1.0	False
60274950	Faculty of Dentistry, Cairo	60243207	Faculty of Dentistry, Cairo	1.0	False
60274268	Faculty of Nursing, Cairo	60217117	Faculty of Nursing, Cairo	1.0	False
60274268	Faculty of Nursing, Cairo	60275990	Faculty of Nursing, Cairo	1.0	False
60273582	Faculty of Dentistry, 6th October	60273773	Faculty of Dentistry, 6th October	1.0	False
60273582	Faculty of Dentistry, 6th October	60273390	Faculty of Dentistry, 6th October	1.0	False
60278464	Weinan Teachers University, Weinan	60089927	Weinan Teachers University, Weinan	1.0	False
60257001	Institut de Physique, Paris	60119909	Institut de Physique, Paris	1.0	False
60267653	International School of Management (ISM), Dortmund	60021054	International School of Management ISM, Dortmund, Dortmund	1.0	False
60267653	International School of Management (ISM), Dortmund	60021054	International School of Management ISM Dortmund, Dortmund	1.0	False
60271329	Département Traitement de l’Information et Systèmes DTIS Palaiseau, Palaiseau	60181988	Département Traitement de l’Information et Systèmes, Palaiseau	0.9534625892455924	False
60279331	Universitas Islam Negeri Imam Bonjol Padang, Padang	60289933	Universitas Islam Negeri Imam Bonjol Padang, Padang	1.0	False
60279331	Universitas Islam Negeri Imam Bonjol Padang, Padang	60289933	Universitas Islam Negeri Imam Bonjol, Padang	1.0	False
60270040	Universitas Bandar Lampung, Bandar Lampung	60069401	Universitas Lampung, Bandar Lampung	1.0	False
60262981	Wuhan University of Engineering Science, Wuhan	60100208	Wuhan University of Science and Engineering, Wuhan	1.0	False
60279372	Berlin University of Applied Sciences, Berlin	60028498	Berlin University of Applied Sciences, Berlin	1.0	False
60279331	Imam Bonjol State Islamic University Padang, Padang	60289933	Imam Bonjol Padang State Islamic University, Padang	1.0	False
60246648	School of Business & Economics, Berlin	60257233	School of Business and Economics, Berlin	1.0	False
60274374	School of Business Administration, 6th October	60273787	School of Business Administration, 6th October	1.0	False
60257233	School of Business and Economics, Berlin	60246648	School of Business & Economics, Berlin	1.0	False
60273787	School of Business Administration, 6th October	60274374	School of Business Administration, 6th October	1.0	False
60259129	Aditya College of Pharmacy, Surampalem, Surampalem	60107509	Aditya Pharmacy College, Surampalem, Surampalem	1.0	False
60259129	Aditya College of Pharmacy, Surampalem	60107509	Aditya Pharmacy College, Surampalem, Surampalem	1.0	False
60253273	Aditya College of Engineering, Surampalem	60281260	Aditya Engineering College, Surampalem	1.0	False
60271968	Center for Biomedical Research in Network-Physiopathology of Obesity and Nutrition, Madrid	60104563	Center for Biomedical Research in Network-Physiopathology of Obesity and Nutrition, Madrid	1.0	False
60271968	Centro de Investigación Biomédica en Red-Fisiopatología de la Obesidad y la Nutrición, Madrid	60104563	Centro de Investigación Biomédica en Red-Fisiopatología de la Obesidad y Nutrición, Madrid	1.0	False
60278417	Department of Women's, Gender, and Sexuality Studies, New Brunswick	60120409	Department of Women's, Gender, and Sexuality Studies, New Brunswick	1.0	False
60274278	CTBC Business School, Tainan	60090106	CTBC Business School, Tainan	1.0	False
60119405	ROSEN Swiss AG, Stans	60298317	Rosen Swiss AG, Stans	1.0	False
60118769	Institute of Advanced Studies, Singapore	60118932	Institute of Advanced Studies, Singapore	1.0	False
60119909	Institut de Physique, Paris	60257001	Institut de Physique, Paris	1.0	False
60118932	Institute of Advanced Studies, Singapore	60118769	Institute of Advanced Studies, Singapore	1.0	False
60117470	Agricultural University of Wrocław, Wroclaw	60287929	Agricultural University of Wroclaw, Wrocław	1.0	False
60117303	PEC University of Technology, Chandigarh	60022458	PEC University of Technology, Chandigarh	1.0	False
60116396	nanofluor GmbH, Berlin	60309027	Nanofluor GmbH, Berlin	1.0	False
60122480	LifePoint Health, Inc., Brentwood	60298582	Lifepoint Health, Inc, Brentwood	1.0	False
60119317	Graduate School of Medicine, Kyoto	60171739	Graduate School of Medicine, Kyoto	1.0	False
60118536	University of Technology and Applied Sciences Muscat, Muscat	60281124	University of Technology and Applied Sciences, Muscat	1.0	False
60118536	University of Technology and Applied Sciences-Muscat, Muscat	60281124	University of Technology and Applied Sciences, Muscat	1.0	False
60120844	Graduate School of Business, Seoul	60211547	Graduate School of Business, Seoul	1.0	False
60117268	Grant MacEwan College, Edmonton	60025926	Grant MacEwan College, Edmonton	1.0	False
60118054	TU Delft Library, Delft	60118239	TU Delft Library., Delft	1.0	False
60118239	TU Delft Library., Delft	60118054	TU Delft Library, Delft	1.0	False
60120514	Save the Elephants, Nairobi	60070557	Save the Elephants Nairobi, Nairobi	1.0	False
60118653	PROWLER.io Limited, Cambridge	60303079	Prowler.io Limited, Cambridge	1.0	False
60115293	Leningrad State Pedagogical Institute, Saint Petersburg (ex Leningrad)	60015662	Leningrad State Pedagogical Institute, Saint Petersburg (ex Leningrad)	1.0	False
60122377	School of Medicine, Xiamen	60135792	School of Medicine, Xiamen	1.0	False
60116924	Centre de Recerca Matemàtica, Bellaterra	60003272	Centre de Recerca Matemática, Bellaterra	1.0	False
60123637	Centre de Recherche sur les Civilisations de l’Asie Orientale (CRCAO), Paris	60120299	Centre de Recherche sur les Civilisations de l’Asie Orientale, Paris	0.9534625892455924	False
60121556	Center for Drug Discovery Innovation, La Jolla	60121570	Center for Drug Discovery Innovation, La Jolla	1.0	False
60121570	Center for Drug Discovery Innovation, La Jolla	60121556	Center for Drug Discovery Innovation, La Jolla	1.0	False
60120299	Centre de Recherche sur les Civilisations de l’Asie Orientale, Paris	60123637	Centre de Recherche sur les Civilisations de l’Asie Orientale (CRCAO), Paris	0.9534625892455924	False
60117282	GITAM university, Visakhapatnam	60026146	GITAM University, Visakhapatnam	1.0	False
60119506	Department of Civil Engineering, Kyoto	60120275	Department of Civil Engineering, Kyoto	1.0	False
60120970	Department of Organization of Educational and Educational Work, Yekaterinburg	60120927	Department of the Organization of Educational Work, Yekaterinburg	1.0	False
60120359	Department of Child Development and Family Studies, Seoul	60119997	Department of Child Development and Family Studies, Seoul	1.0	False
60120275	Department of Civil Engineering, Kyoto	60119506	Department of Civil Engineering, Kyoto	1.0	False
60120409	Department of Women's, Gender, and Sexuality Studies, New Brunswick	60278417	Department of Women's, Gender, and Sexuality Studies, New Brunswick	1.0	False
60119997	Department of Child Development and Family Studies, Seoul	60120359	Department of Child Development and Family Studies, Seoul	1.0	False
60120927	Department of the Organization of Educational Work, Yekaterinburg	60120970	Department of Organization of Educational and Educational Work, Yekaterinburg	1.0	False
60116832	Leibniz Association, Berlin	60008523	Leibniz Association, Berlin	1.0	False
60116832	Leibniz-Gemeinschaft, Berlin	60008523	Leibniz-Gemeinschaft, Berlin	1.0	False
60116832	Leibniz-Gemeinschaft, Berlin	60008523	Leibniz Gemeinschaft, Berlin	1.0	False
60116996	Regional Engineering College, Hamirpur	60070891	Regional Engineering College Hamirpur, Hamirpur	1.0	False
